model,error_category,subrule,normalised_annotated_text,annotated_text,filename_stem,annotation_id,reviewer_name,archive
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,renuncia,renuncia,AGN_AHHacienda_v268_exp046_02,1358,Paloma,agn_ahhacienda
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,renuncia,renuncia,AGN_IndiferenteVirreinal_caja4071_exp024_1,606,Rodrigo,agn_indiferentevirreinal
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,se,se,AGN_RealesCedDup_v050_exp062,1573,Paloma,agn_realesceddup
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,se,se,AGN_RealesCedDup_v050_exp062,1574,Paloma,agn_realesceddup
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,se,se,AMP_AC_v021__doc026_1,633,Rodrigo,amp_ac
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,seiscientos,seiscientos,BnF_075_003,337,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,seiscientos,seiscientos,BnF_075_035,5302,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,seiscientos,seiscientos,BnF_117_13,2845,Paco,bnf_117
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,seiscientos,seiscientos,BnF_119-148_13,590,Edna,bnf_119-148
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,seiscientos,seiscientos,utblac_wbs_1433_duplicated_1,1611,Rodrigo,utblac_wbs
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,siembra,siembra,BnF_174_05,488,Adriana,bnf_174
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,siembra,siembra,UIA_Ms149_Exp3_43,3398,Paco,uia_ms149
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,trato,trato,AGN_Indios_v009_exp003_fs4v-5_01,4693,Arturo,agn_indios
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,trato,trato,BnF_104_2,2659,Paco,bnf_104
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,veintisiete,veintisiete,AGN_Indios_v009_exp002_fs3v-4_01,4597,Arturo,agn_indios
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,veintisiete,veintisiete,BnF_030_22,3106,Paco,bnf_030
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,vino,Vino,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_02,2274,Paco,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,vino,Vino,BnF_266_03,1445,Rodrigo,bnf_266
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,AGI_INDIFERENTE_2065_N45_09,723,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,AGI_INDIFERENTE_2065_N45_09,725,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,AGI_INDIFERENTE_2065_N45_09,726,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,AGI_INDIFERENTE_2065_N45_09,732,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,AGI_INDIFERENTE_2065_N45_09,733,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,AGI_INDIFERENTE_2065_N45_09,735,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,Y,AGI_INDIFERENTE_2065_N45_09,736,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,AGI_INDIFERENTE_2065_N45_09,737,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,AGI_INDIFERENTE_2065_N45_09,739,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_030_27,1061,Rodrigo,bnf_030
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_030_27,1091,Rodrigo,bnf_030
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2595,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2615,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2623,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2624,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2625,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2626,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2627,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2628,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2629,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2630,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2631,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2642,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2643,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2644,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2645,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2648,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2649,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2650,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2651,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_104_2,2652,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,y,y,BnF_116_02,2822,Paco,bnf_116
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,AGI_INDIFERENTE_1529_N36_07,699,Rodrigo,agi_indiferente
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,AGI_INDIFERENTE_1529_N36_07,703,Rodrigo,agi_indiferente
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,AGI_INDIFERENTE_1529_N8_06,663,Rodrigo,agi_indiferente
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,AGI_INDIFERENTE_1529_N8_06,679,Rodrigo,agi_indiferente
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_02,2408,Paco,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_02,2412,Paco,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_032_33,236,Adriana,bnf_032
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_075_026,5271,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_075_026,5272,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_075_026,5273,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_075_026,5275,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_075_026,5285,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_075_035,5303,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_075_035,5304,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_075_035,5306,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_075_035,5307,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_075_035,5308,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_075_035,5309,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_075_035,5310,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_075_035,5311,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_075_035,5312,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_111_21,5199,Flor,bnf_111
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_111_21,5203,Flor,bnf_111
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_111_21,5204,Flor,bnf_111
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_111_21,5207,Flor,bnf_111
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1848,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1851,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1852,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1854,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1855,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1858,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1860,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1861,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1863,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1864,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1865,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1872,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1878,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1881,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1882,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1883,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1884,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_112_08,1885,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_113_25,5324,Flor,bnf_113
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_117_13,2853,Paco,bnf_117
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_117_15,5350,Flor,bnf_117
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_118_08,5585,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_118_08,5586,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_118_08,5587,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,Y,BnF_118_08,5588,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_118_08,5589,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_118_08,5590,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_118_08,5591,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,Y,BnF_118_08,5592,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_118_08,5593,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,Y,BnF_118_08,5594,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_118_08,5595,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,Y,BnF_118_08,5596,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_118_08,5597,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,Y,BnF_118_08,5598,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,Y,BnF_118_08,5600,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_118_08,5603,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_266_10,5427,Flor,bnf_266
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_394_05,5511,Flor,bnf_394
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_394_07,1491,Rodrigo,bnf_394
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_394_07,1495,Rodrigo,bnf_394
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_394_07,1503,Rodrigo,bnf_394
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_394_07,1504,Rodrigo,bnf_394
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_394_10,5561,Flor,bnf_394
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_394_10,5562,Flor,bnf_394
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_394_10,5566,Flor,bnf_394
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,BnF_394_10,5588,Flor,bnf_394
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,LoC_HPKraus_146_new_13,3342,Paco,loc_hpkraus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,LoC_HPKraus_146_new_13,3343,Paco,loc_hpkraus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,LoC_HPKraus_146_new_13,3346,Paco,loc_hpkraus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,LoC_HPKraus_146_new_13,3348,Paco,loc_hpkraus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,LoC_HPKraus_146_new_13,3349,Paco,loc_hpkraus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,LoC_HPKraus_146_new_13,3350,Paco,loc_hpkraus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,LoC_HPKraus_146_new_13,3351,Paco,loc_hpkraus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,LoC_HPKraus_146_new_13,3352,Paco,loc_hpkraus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,UIA_Ms149_Exp2_51,5954,Arturo,uia_ms149
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,y,y,UIA_Ms149_Exp2_51,5974,Arturo,uia_ms149
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,él,él,AGI_INDIFERENTE_2065_N45_09,170,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,él,él,AGI_PATRONATO_182_R3_04,3077,Paco,agi_patronato
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,él,él,AGN_Indios_v002_exp835,1417,Paloma,agn_indios
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,a,a,AGI_INDIFERENTE_2065_N45_09,166,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,a,a,AGN_GralParte_v006_exp617_01,273,Rodrigo,agn_gralparte
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,a,A,BnF_030_27,1098,Rodrigo,bnf_030
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,a,a,BnF_111_20,5145,Flor,bnf_111
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,a,a,BnF_113_22,1965,Paloma,bnf_113
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,aver,aver,BnF_111_20,5094,Flor,bnf_111
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,aver,aver,BnF_112_02,5451,Arturo,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,aver,aver,BnF_112_23,473,Edna,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,aver,aver,BnF_112_23,474,Edna,bnf_112
Llama 3.3 70B · 12 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,aver,aver,AGN_Tierras_v039-2_exp003_41,5024,Flor,agn_tierras
Llama 3.3 70B · 12 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,aver,aver,BnF_112_08,1907,Paloma,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,ay,ay,AGN_Mercedes_v003_exp520,607,Alba,agn_mercedes
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,ay,ay,BNE_ms3047_1,942,Rodrigo,bne_ms3047
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,ay,ay,BNE_ms3047_1,943,Rodrigo,bne_ms3047
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,ay,ay,BNE_ms3047_1,944,Rodrigo,bne_ms3047
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,ay,ay,BNE_ms3047_1,945,Rodrigo,bne_ms3047
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de H etimológica,ay,ay,BnF_112_23,467,Edna,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,myguel,myguel,BnF_111_20,5056,Flor,bnf_111
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,myguel,myguel,BnF_113_22,1941,Paloma,bnf_113
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,myguel,myguel,BnF_113_22,1942,Paloma,bnf_113
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,myguel,myguel,BnF_113_22,1943,Paloma,bnf_113
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,myll,myll,AGI_PATRONATO_182_R3_01,23,Alba,agi_patronato
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,myll,myll,BnF_112_23,384,Edna,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,yglesia,yglesia,BnF_111_20,5104,Flor,bnf_111
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,yglesia,yglesia,BnF_112_04,1802,Paloma,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,yndio,yndio,BnF_111_20,5058,Flor,bnf_111
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,yndio,yndio,BnF_111_20,5059,Flor,bnf_111
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,yndio,yndio,BnF_112_02,5447,Arturo,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,yndio,yndio,BnF_112_04,1816,Paloma,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,yndio,yndio,BnF_112_04,1817,Paloma,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,yndio,yndio,BnF_112_23,348,Edna,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,yndio,yndio,BnF_113_22,1989,Paloma,bnf_113
Llama 3.3 70B · 12 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,yndio,yndio,BnF_032_33,283,Adriana,bnf_032
Llama 3.3 70B · 12 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,yndio,yndio,BnF_104_3,1026,Alba,bnf_104
Llama 3.3 70B · 12 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,yndio,yndio,BnF_104_3,1027,Alba,bnf_104
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,yndios,Yndios,AGN_Indios_v019_exp354_2,445,Alba,agn_indios
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,yndios,yndios,BnF_111_20,5107,Flor,bnf_111
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,yndios,yndios,BnF_113_22,1987,Paloma,bnf_113
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de i/y vocálicas,yndios,yndios,BnF_113_22,1988,Paloma,bnf_113
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de la nasal palatal,anos,anos,AGI_CONTRATACION_1183_N8_78,10,Adriana,agi_contratacion
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de la nasal palatal,anos,anos,AGI_CONTRATACION_1183_N8_78,11,Adriana,agi_contratacion
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de la nasal palatal,anos,anos,AGI_CONTRATACION_1183_N8_78,12,Adriana,agi_contratacion
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de la nasal palatal,anos,anos,AGI_CONTRATACION_1183_N8_78,15,Adriana,agi_contratacion
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de la nasal palatal,anos,anos,BnF_113_22,1961,Paloma,bnf_113
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de la nasal palatal,anos,anos,BnF_113_22,1962,Paloma,bnf_113
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),aver,aver,BnF_111_20,5094,Flor,bnf_111
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),aver,aver,BnF_112_02,5451,Arturo,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),aver,aver,BnF_112_23,473,Edna,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),aver,aver,BnF_112_23,474,Edna,bnf_112
Llama 3.3 70B · 12 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),aver,aver,AGN_Tierras_v039-2_exp003_41,5023,Flor,agn_tierras
Llama 3.3 70B · 12 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),aver,aver,AGN_Tierras_v039-2_exp003_41,5024,Flor,agn_tierras
Llama 3.3 70B · 12 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),aver,aver,BnF_112_08,1907,Paloma,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),boluntad,boluntad,AGN_Mercedes_v003_exp520,584,Alba,agn_mercedes
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),boluntad,boluntad,BnF_112_23,488,Edna,bnf_112
Llama 3.3 70B · 12 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),escrivano,escrivano,AGN_AHHacienda_v268_exp046_03,4388,Arturo,agn_ahhacienda
Llama 3.3 70B · 12 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),escrivano,escrivano,BnF_075_003,303,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),escrivano,escrivano,BnF_075_003,304,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),escrivano,escrivano,BnF_075_003,305,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),escrivano,escrivano,BnF_075_003,306,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),escrivano,escrivano,BnF_116_07,448,Adriana,bnf_116
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),governador,governador,BnF_111_20,5144,Flor,bnf_111
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),governador,governador,BnF_112_02,5462,Arturo,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),nueba,nueba,AGI_PATRONATO_182_R3_04,2269,Paco,agi_patronato
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),nueba,nueba,AGN_Mercedes_v003_exp520,524,Alba,agn_mercedes
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,Regularización de labiales (b/v),nueba,nueba,AGN_Mercedes_v003_exp520,525,Alba,agn_mercedes
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,x sibilante → j,dixo,dixo,BnF_111_20,5079,Flor,bnf_111
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,x sibilante → j,dixo,dixo,BnF_111_20,5093,Flor,bnf_111
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,x sibilante → j,dixo,dixo,BnF_112_04,1834,Paloma,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,x sibilante → j,dixo,dixo,BnF_112_04,1835,Paloma,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,x sibilante → j,dixo,dixo,BnF_112_23,421,Edna,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - instrucciones,x sibilante → j,dixo,dixo,BnF_113_22,1992,Paloma,bnf_113
GPT OSS 120B · 8 000 TPM,Filológicas - mecánicas,Regularización de sibilantes,catorze,Catorze,AGI_CONTRATACION_1183_N8_78,72,Adriana,agi_contratacion
GPT OSS 120B · 8 000 TPM,Filológicas - mecánicas,Regularización de sibilantes,catorze,catorze,BnF_111_20,5095,Flor,bnf_111
GPT OSS 120B · 8 000 TPM,Filológicas - mecánicas,Regularización de sibilantes,dizen,dizen,BnF_112_02,5450,Arturo,bnf_112
GPT OSS 120B · 8 000 TPM,Filológicas - mecánicas,Regularización de sibilantes,dizen,dizen,BnF_113_22,1959,Paloma,bnf_113
