model,filename_stem,archive,reviewer_name,annotation_id,annotated_text,normalised_annotated_text,effective_error_category,effective_subrule,start,end,modernised_context,modernised_txt_path,pre_modernisation_txt_path,distinct_annotations,affected_documents,affected_archives,affected_reviewers,cross_context_prompt_candidate
GPT OSS 120B · 8 000 TPM,AGN_RealesCedDup_v030_exp874,agn_realesceddup,Alba,684,sor,sor,Abreviaturas,Expansión completa,57,60,Sor ilustre Don Gonzalo Suárez de San Martín = el excelen [[tís]] imo señor Virrey Conde de Paredes Marqués de la laguna se sirvió de mandar despachar del c…,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_RealesCedDup_v030_exp874_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/AGN_RealesCedDup_v030_exp874/AGN_RealesCedDup_v030_exp874_GT.txt,9,3,2,2,True
GPT OSS 120B · 8 000 TPM,AGN_RealesCedDup_v050_exp062,agn_realesceddup,Paloma,1530,sor,sor,Abreviaturas,Expansión completa,37,40,61 D. Po saabedra Gusman cempoala En [[la]] Ciud de mexco en tres dias del mes de marco de mil y seiso ‧ y cuarenta Yy seis años ant…,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_RealesCedDup_v050_exp062_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/AGN_RealesCedDup_v050_exp062/AGN_RealesCedDup_v050_exp062_GT.txt,9,3,2,2,True
GPT OSS 120B · 8 000 TPM,BnF_112_04,bnf_112,Paloma,1717,sor,sor,Abreviaturas,Expansión completa,22,25,el nombre de dios nro [[sor]] padre y hijo ‧y espiri tu santo y de la siempre vergen. maria su madre sepan cuantos. Est…,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_04_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_112_04/BnF_112_04_GT.txt,9,3,2,2,True
GPT OSS 120B · 8 000 TPM,BnF_112_04,bnf_112,Paloma,1718,sor,sor,Abreviaturas,Expansión completa,25,28,el nombre de dios nro sor [[pa]] dre y hijo ‧y espiri tu santo y de la siempre vergen. maria su madre sepan cuantos. Esta c…,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_04_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_112_04/BnF_112_04_GT.txt,9,3,2,2,True
GPT OSS 120B · 8 000 TPM,AGI_PATRONATO_181_R13_1,agi_patronato,Paloma,1205,de,de,Cambios,Sustitución,9,11,Relación [[de]] instrucción Verdadera de los Asientos y comarca de cada cual de las ciudades De Guadalaja…,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_PATRONATO_181_R13_1_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/AGI_PATRONATO_181_R13_1/AGI_PATRONATO_181_R13_1_GT.txt,8,4,4,4,True
GPT OSS 120B · 8 000 TPM,AGI_PATRONATO_181_R13_1,agi_patronato,Paloma,1241,de,de,Cambios,Sustitución,58,60,Relación de instrucción Verdadera de los Asientos y comarc [[a]] de cada cual de las ciudades De Guadalajara y Compostela en este nuevo Reino de Galicia pa…,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_PATRONATO_181_R13_1_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/AGI_PATRONATO_181_R13_1/AGI_PATRONATO_181_R13_1_GT.txt,8,4,4,4,True
GPT OSS 120B · 8 000 TPM,AGN_Indios_v009_exp003_fs4v-5_01,agn_indios,Arturo,4653,de,de,Cambios,Sustitución,364,366,…nador de tepoztlan y sus sujetos el cual por algunas ocupaciones forzosas que tiene en el [[de]] su pueblo no ha podido ir a servir el de oficio y para que no se haga falta en el ejercic…,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Indios_v009_exp003_fs4v-5_01_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/AGN_Indios_v009_exp003_fs4v-5_01/AGN_Indios_v009_exp003_fs4v-5_01_GT.txt,8,4,4,4,True
GPT OSS 120B · 8 000 TPM,AGN_Indios_v009_exp003_fs4v-5_01,agn_indios,Arturo,4674,de,de,Cambios,Sustitución,405,407,…por algunas ocupaciones forzosas que tiene en el de su pueblo no ha podido ir a servir el [[de]] oficio y para que no se haga falta en el ejercicio del me ha parecido elegir y nombrar ot…,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Indios_v009_exp003_fs4v-5_01_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/AGN_Indios_v009_exp003_fs4v-5_01/AGN_Indios_v009_exp003_fs4v-5_01_GT.txt,8,4,4,4,True
GPT OSS 120B · 8 000 TPM,BnF_030_27,bnf_030,Rodrigo,1102,de,de,Cambios,Sustitución,8,10,comida a [[J]] orge Cerón y cantidad de otras cosas en tal alma nalco Lo que Martin de la Fuente mayordom…,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/BnF_030_27/BnF_030_27_GT.txt,8,4,4,4,True
GPT OSS 120B · 8 000 TPM,BnF_030_27,bnf_030,Rodrigo,1105,de,de,Cambios,Sustitución,111,113,…y cantidad de otras cosas en tal alma nalco Lo que Martin de la Fuente mayordomo que ha si [[do]] de la comunidad A dado al de Jorge Cerón del año de sesenta y cuatro. y va de aclarado lo…,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/BnF_030_27/BnF_030_27_GT.txt,8,4,4,4,True
GPT OSS 120B · 8 000 TPM,BnF_030_27,bnf_030,Rodrigo,1108,de,de,Cambios,Sustitución,20,22,comida a Jorge Cerón [[y]] cantidad de otras cosas en tal alma nalco Lo que Martin de la Fuente mayordomo que ha sid…,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/BnF_030_27/BnF_030_27_GT.txt,8,4,4,4,True
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,2741,de,de,Cambios,Sustitución,3,5,par [[te]] s tiraron piedras y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas c…,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt,8,4,4,4,True
GPT OSS 120B · 8 000 TPM,AGI_CONTRATACION_1183_N8_78,agi_contratacion,Adriana,40,mi,mi,Acentuación,No sub-rule assigned,5,7,machu [[ca]] Juan de ydiaquez ante mi Juan de narga nez pedro Lorenzo porras pi Loto primcipal natural…,intermediate/extracted_exports/reviewer_packet_3/01_ANNOTATOR_2026-07-29T19_32_36_106Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_CONTRATACION_1183_N8_78_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_3_packet/AGI_CONTRATACION_1183_N8_78/AGI_CONTRATACION_1183_N8_78_GT.txt,8,4,4,3,True
GPT OSS 120B · 8 000 TPM,AGN_Indios_v009_exp003_fs4v-5_01,agn_indios,Arturo,4744,mi,mi,Acentuación,No sub-rule assigned,178,180,"…arcía indio principal del pueblo no. 3. Don Diego Torres de Cord, va etza. Por cuanto por [[mi]] está nombrado a Don Miguel de los ángeles indio principal del pueblo de Chiapa por Juez g…",intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Indios_v009_exp003_fs4v-5_01_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/AGN_Indios_v009_exp003_fs4v-5_01/AGN_Indios_v009_exp003_fs4v-5_01_GT.txt,8,4,4,3,True
GPT OSS 120B · 8 000 TPM,BnF_104_2,bnf_104,Paco,3154,mi,mi,Acentuación,No sub-rule assigned,939,941,…caso le oyra y hará justicia lo cual se le notificó y dio a entender al do Juan Cale por [[mi]] el presente escribo mediante el do mi diez y en presencia de su mi El cual después de lo…,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_104_2_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_104_2/BnF_104_2_GT.txt,8,4,4,3,True
GPT OSS 120B · 8 000 TPM,BnF_104_2,bnf_104,Paco,3166,mi,mi,Acentuación,No sub-rule assigned,1207,1209,…o mayor en esta da ciudad y su mi lo firmó con el do mi diez Jorge Cerón Martín diez ante [[mi]] anto de morales escribo Yo el do anto de morales en Cumplimiento de lo así hecho saqué el…,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_104_2_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_104_2/BnF_104_2_GT.txt,8,4,4,3,True
GPT OSS 120B · 8 000 TPM,BnF_104_2,bnf_104,Paco,3167,mi,mi,Acentuación,No sub-rule assigned,1321,1323,…bo Yo el do anto de morales en Cumplimiento de lo así hecho saqué el trato de lo que ante [[mi]] paso en la forma da del original que se le había dado y entregado al do Diego Cacagua tla…,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_104_2_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_104_2/BnF_104_2_GT.txt,8,4,4,3,True
GPT OSS 120B · 8 000 TPM,BnF_104_2,bnf_104,Paco,3168,mi,mi,Acentuación,No sub-rule assigned,1440,1442,…iginal que se le había dado y entregado al do Diego Cacagua tlatle e de presente queda en [[mi]] poder y por haber corregido y con cierto bien y fielmente sacado del do original de la pr…,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_104_2_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_104_2/BnF_104_2_GT.txt,8,4,4,3,True
GPT OSS 120B · 8 000 TPM,BnF_113_04,bnf_113,Paco,3203,mi,mi,Acentuación,No sub-rule assigned,49,51,En el puo de xicotepeque. desta nueva espana En b [[ey]] nte y tres dias del mes de setyembre de myll y quios y sesenta y nueve anos parecio ante m…,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_04_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_113_04/BnF_113_04_GT.txt,8,4,4,3,True
GPT OSS 120B · 8 000 TPM,BnF_113_04,bnf_113,Paco,3208,mi,mi,Acentuación,No sub-rule assigned,366,368,…a como en ella se con y q por no aber escribano para notificarmela /ni el escrivano de la [[es]] ta en toda la la presentaba ante mí y pedía cumplimiento contenida y lo formó de su nombr…,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_04_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_113_04/BnF_113_04_GT.txt,8,4,4,3,True
GPT OSS 120B · 8 000 TPM,AGN_Mercedes_v003_exp520,agn_mercedes,Alba,576,puo,puo,Abreviaturas,No sub-rule assigned,41,44,Licz. pa aCa a don pablo n en xii de ote [[158]] 0 se dio Licz. A don pablo pecucipac de tuciutla pa tener una aCa & • yden yo don antonio…,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Mercedes_v003_exp520_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/AGN_Mercedes_v003_exp520/AGN_Mercedes_v003_exp520_GT.txt,8,2,2,2,True
GPT OSS 120B · 8 000 TPM,AGN_Mercedes_v003_exp520,agn_mercedes,Alba,577,puo,puo,Abreviaturas,No sub-rule assigned,0,3,[[Lic]] z. pa aCa a don pablo n en xii de ote 1580 se dio Licz. A don pablo pecucipac de tuciutla…,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Mercedes_v003_exp520_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/AGN_Mercedes_v003_exp520/AGN_Mercedes_v003_exp520_GT.txt,8,2,2,2,True
GPT OSS 120B · 8 000 TPM,BnF_113_22,bnf_113,Paloma,1952,puo,puo,Abreviaturas,No sub-rule assigned,33,36,cuatro ollas de miel / cuatrocien [[tos]] cacaos / una gallina / q Sumado El valor destas cuatro ollas de myel y los cuatrocientos…,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_22_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_113_22/BnF_113_22_GT.txt,8,2,2,2,True
GPT OSS 120B · 8 000 TPM,BnF_113_22,bnf_113,Paloma,1953,puo,puo,Abreviaturas,No sub-rule assigned,7,10,cuatro [[oll]] as de miel / cuatrocientos cacaos / una gallina / q Sumado El valor destas cuatro ollas de…,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_22_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_113_22/BnF_113_22_GT.txt,8,2,2,2,True
GPT OSS 120B · 8 000 TPM,BnF_113_22,bnf_113,Paloma,1954,puo,puo,Abreviaturas,No sub-rule assigned,12,15,cuatro ollas [[de]] miel / cuatrocientos cacaos / una gallina / q Sumado El valor destas cuatro ollas de myel…,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_22_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_113_22/BnF_113_22_GT.txt,8,2,2,2,True
GPT OSS 120B · 8 000 TPM,BnF_113_22,bnf_113,Paloma,1955,puo,puo,Abreviaturas,No sub-rule assigned,34,37,cuatro ollas de miel / cuatrocient [[os]] cacaos / una gallina / q Sumado El valor destas cuatro ollas de myel y los cuatrocientos c…,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_22_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_113_22/BnF_113_22_GT.txt,8,2,2,2,True
GPT OSS 120B · 8 000 TPM,BnF_113_22,bnf_113,Paloma,1956,puo,puo,Abreviaturas,No sub-rule assigned,42,45,cuatro ollas de miel / cuatrocientos cacao [[s /]] una gallina / q Sumado El valor destas cuatro ollas de myel y los cuatrocientos cacaos y…,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_22_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_113_22/BnF_113_22_GT.txt,8,2,2,2,True
GPT OSS 120B · 8 000 TPM,BnF_113_22,bnf_113,Paloma,1957,puo,puo,Abreviaturas,No sub-rule assigned,25,28,cuatro ollas de miel / cu [[atr]] ocientos cacaos / una gallina / q Sumado El valor destas cuatro ollas de myel y los cuatro…,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_22_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_113_22/BnF_113_22_GT.txt,8,2,2,2,True
GPT OSS 120B · 8 000 TPM,AGN_AHHacienda_v1292_exp135,agn_ahhacienda,Javier,1266,to,to,Abreviaturas,Expansión completa,142,144,…e de mil y cientos Y noventa y ocho años se hace cargo al Teso Juan de Aranda de mil y cie [[nt]] os y siete pos seis to y cinco gros de oro común que Don Alonso de Oñate alcalde mayor que…,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v1292_exp135_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_1_packet/AGN_AHHacienda_v1292_exp135/AGN_AHHacienda_v1292_exp135_GT.txt,8,2,2,2,True
GPT OSS 120B · 8 000 TPM,AGN_AHHacienda_v1292_exp135,agn_ahhacienda,Javier,1267,to,to,Abreviaturas,Expansión completa,135,137,…octubre de mil y cientos Y noventa y ocho años se hace cargo al Teso Juan de Aranda de mi [[l]] y cientos y siete pos seis to y cinco gros de oro común que Don Alonso de Oñate alcalde ma…,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v1292_exp135_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_1_packet/AGN_AHHacienda_v1292_exp135/AGN_AHHacienda_v1292_exp135_GT.txt,8,2,2,2,True
GPT OSS 120B · 8 000 TPM,AGN_AHHacienda_v1292_exp135,agn_ahhacienda,Javier,1268,to,to,Abreviaturas,Expansión completa,529,531,…Y seis hasta trece de el do mes de el de noventa Y siete como Pare Por cierto de el contad [[or]] Juan de Uribe Salazar iUD_vii pos 6to v Don Antonio de Figueroa • En treinta y uno de jul…,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v1292_exp135_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_1_packet/AGN_AHHacienda_v1292_exp135/AGN_AHHacienda_v1292_exp135_GT.txt,8,2,2,2,True
GPT OSS 120B · 8 000 TPM,AGN_AHHacienda_v1292_exp135,agn_ahhacienda,Javier,1269,to,to,Abreviaturas,Expansión completa,14,16,• Don Alonso d [[e]] Oñate • En veinte y cuatro de octubre de mil y cientos Y noventa y ocho años se hace cargo…,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v1292_exp135_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_1_packet/AGN_AHHacienda_v1292_exp135/AGN_AHHacienda_v1292_exp135_GT.txt,8,2,2,2,True
GPT OSS 120B · 8 000 TPM,AGN_AHHacienda_v1292_exp135,agn_ahhacienda,Javier,1270,to,to,Abreviaturas,Expansión completa,66,68,• Don Alonso de Oñate • En veinte y cuatro de octubre de mil y cie [[nt]] os Y noventa y ocho años se hace cargo al Teso Juan de Aranda de mil y cientos y siete pos…,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v1292_exp135_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_1_packet/AGN_AHHacienda_v1292_exp135/AGN_AHHacienda_v1292_exp135_GT.txt,8,2,2,2,True
GPT OSS 120B · 8 000 TPM,BnF_111_20,bnf_111,Flor,5060,To,to,Abreviaturas,Expansión completa,0,2,[[su]] s manos dras so cargo del cual me diante los dhos ynterpetres matal cingo y mexicano prome…,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_111_20_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/BnF_111_20/BnF_111_20_GT.txt,8,2,2,2,True
GPT OSS 120B · 8 000 TPM,BnF_111_20,bnf_111,Flor,5061,to,to,Abreviaturas,Expansión completa,4,6,sus [[ma]] nos dras so cargo del cual me diante los dhos ynterpetres matal cingo y mexicano prometier…,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_111_20_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/BnF_111_20/BnF_111_20_GT.txt,8,2,2,2,True
GPT OSS 120B · 8 000 TPM,BnF_111_20,bnf_111,Flor,5099,to,to,Abreviaturas,Expansión completa,35,37,sus manos dras so cargo del cual me [[d]] iante los dhos ynterpetres matal cingo y mexicano prometieron de des verdad e siendo pregu…,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_111_20_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/BnF_111_20/BnF_111_20_GT.txt,8,2,2,2,True
GPT OSS 120B · 8 000 TPM,AGI_PATRONATO_182_R3_01,agi_patronato,Alba,36,deste,deste,Abreviaturas,"Excepciones (desto/a/os, dello/a/os)",0,5,[[En la]] zibdad de guadaLajara del nuevo reino de galizia a tres dias del mes de otubre de myll…,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_PATRONATO_182_R3_01_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/AGI_PATRONATO_182_R3_01/AGI_PATRONATO_182_R3_01_GT.txt,7,3,3,2,True
GPT OSS 120B · 8 000 TPM,AGI_PATRONATO_182_R3_01,agi_patronato,Alba,37,deste,deste,Abreviaturas,"Excepciones (desto/a/os, dello/a/os)",0,5,[[En la]] zibdad de guadaLajara del nuevo reino de galizia a tres dias del mes de otubre de myll…,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_PATRONATO_182_R3_01_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/AGI_PATRONATO_182_R3_01/AGI_PATRONATO_182_R3_01_GT.txt,7,3,3,2,True
