model,filename_stem,archive,reviewer_name,annotation_id,annotated_text,normalised_annotated_form,effective_error_category,effective_subrule,modernised_start,modernised_end,modernised_context,approximate_source_start,approximate_source_end,approximate_source_context,document_alignment_ratio,context_status,modernised_txt_path,pre_modernisation_txt_path
GPT OSS 120B · 8 000 TPM,BnF_104_2,bnf_104,Paco,3167,mi,mi,Acentuación,No sub-rule assigned,1321,1323,…e morales escribo Yo el do anto de morales en Cumplimiento de lo así hecho saqué el trato de lo que ante [[mi]] paso en la forma da del original que se le había dado y entregado al do Diego Cacagua tlatle e de presen…,113,114,…bdad de tlaxcala En ocho dias del mes de Junio de myl E quios E setenta años abiendo el muy magco señor J [[o]] rge çeron carbajal alld mayor por su m En esta çibdad E su probinçias bisto esta pintura en rrelaçion lo…,0.019296607531901648,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_104_2_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_104_2/BnF_104_2_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_104_2,bnf_104,Paco,3168,mi,mi,Acentuación,No sub-rule assigned,1440,1442,…forma da del original que se le había dado y entregado al do Diego Cacagua tlatle e de presente queda en [[mi]] poder y por haber corregido y con cierto bien y fielmente sacado del do original de la presente y por en…,156,157,…nio de myl E quios E setenta años abiendo el muy magco señor Jorge çeron carbajal alld mayor por su m En [[e]] sta çibdad E su probinçias bisto esta pintura en rrelaçion lo en ella conthernido mediante myn diez ynter…,0.019296607531901648,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_104_2_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_104_2/BnF_104_2_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,2693,dhas,dhas,Abreviaturas,Expansión completa,32,36,partes tiraron piedras y en el p [[atio]] y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta donde…,32,36,partes tiraron piedras y en el p [[atio]] y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta donde…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,3172,suyo. las,suyo. las,Puntuación,Punto (.),22,31,partes tiraron piedras [[y en el]] patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta d…,22,31,partes tiraron piedras [[y en el]] patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta d…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,3173,llega. hasta,llega. hasta,Puntuación,Punto (.),9,21,partes ti [[raron piedra]] s y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y lleg…,9,21,partes ti [[raron piedra]] s y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y lleg…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,3174,hincaron . En,hincaron . en,Puntuación,Punto (.),0,13,[[partes tiraro]] n piedras y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mello…,0,13,[[partes tiraro]] n piedras y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mello…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,3175,partes.,partes.,Puntuación,Punto (.),19,26,partes tiraron pied [[ras y e]] n el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. ha…,19,26,partes tiraron pied [[ras y e]] n el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. ha…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,3169,paresce,paresce,Cambios,No sub-rule assigned,6,13,partes [[tiraro]] n piedras y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mello…,6,13,partes [[tiraro]] n piedras y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mello…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,3170, pin,pin,Cambios,Inserción,20,24,partes tiraron piedr [[as y]] en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega.…,20,24,partes tiraron piedr [[as y]] en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega.…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,3171,tura,tura,Cambios,Inserción,0,4,[[part]] es tiraron piedras y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y…,0,4,[[part]] es tiraron piedras y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,3176,pose,pose,Puntuación,Punto (.),43,47,partes tiraron piedras y en el patio y tier [[ra p]] lena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta donde estan las e…,43,47,partes tiraron piedras y en el patio y tier [[ra p]] lena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta donde estan las e…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,3176,pose,pose,Cambios,Inserción,43,47,partes tiraron piedras y en el patio y tier [[ra p]] lena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta donde estan las e…,43,47,partes tiraron piedras y en el patio y tier [[ra p]] lena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta donde estan las e…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,2704,del,del,Abreviaturas,"Excepciones (desto/a/os, dello/a/os)",26,29,partes tiraron piedras y e [[n e]] l patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta…,26,29,partes tiraron piedras y e [[n e]] l patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,2705,del,del,Abreviaturas,"Excepciones (desto/a/os, dello/a/os)",47,50,partes tiraron piedras y en el patio y tierra p [[len]] a y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta donde estan las esta…,47,50,partes tiraron piedras y en el patio y tierra p [[len]] a y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta donde estan las esta…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,3177,sion. presentes,sion. presentes,Puntuación,Punto (.),0,15,[[partes tiraron]] piedras y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon…,0,15,[[partes tiraron]] piedras y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,3177,sion. presentes,sion. presentes,Cambios,Inserción,0,15,[[partes tiraron]] piedras y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon…,0,15,[[partes tiraron]] piedras y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,2694,po,po,Abreviaturas,Expansión completa,50,52,partes tiraron piedras y en el patio y tierra plen [[a]] y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta donde estan las estaca…,50,52,partes tiraron piedras y en el patio y tierra plen [[a]] y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta donde estan las estaca…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,3180,alguaziles,alguaziles,Filológicas - mecánicas,No sub-rule assigned,22,32,partes tiraron piedras [[y en el p]] atio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta do…,22,32,partes tiraron piedras [[y en el p]] atio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta do…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,2695,mocemati,mocemati,Cambios,Sustitución,0,8,[[partes t]] iraron piedras y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca…,0,8,[[partes t]] iraron piedras y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,2696,ma.,ma.,Abreviaturas,Expansión completa,48,51,partes tiraron piedras y en el patio y tierra pl [[ena]] y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta donde estan las estac…,48,51,partes tiraron piedras y en el patio y tierra pl [[ena]] y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta donde estan las estac…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,3181,espanola,espanola,Filológicas - instrucciones,No sub-rule assigned,10,18,partes tir [[aron pie]] dras y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y l…,10,18,partes tir [[aron pie]] dras y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y l…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,3182,ysabel,ysabel,Filológicas - instrucciones,No sub-rule assigned,23,29,partes tiraron piedras [[y en e]] l patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta…,23,29,partes tiraron piedras [[y en e]] l patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,2698,my,my,Cambios,Sustitución,51,53,partes tiraron piedras y en el patio y tierra plena [[y]] En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta donde estan las estacas…,51,53,partes tiraron piedras y en el patio y tierra plena [[y]] En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta donde estan las estacas…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,3183,binieron,binieron,Filológicas - instrucciones,No sub-rule assigned,22,30,partes tiraron piedras [[y en el]] patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta…,22,30,partes tiraron piedras [[y en el]] patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,2697,franco,franco,Abreviaturas,Expansión completa,28,34,partes tiraron piedras y en [[el pat]] io y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta dond…,28,34,partes tiraron piedras y en [[el pat]] io y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas tierras y Ca mellon y llega. hasta dond…,0.6652690426275332,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt
